TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,NumberofItems,City
861,05/04/2025,1109,2061,404,0.0,799.68,5,Chicago
862,05/04/2025,1009,2068,402,2.0,0.0,6,Atlanta
863,05/04/2025,1003,2041,402,0.0,2412.63,4,Atlanta
864,05/04/2025,1173,2000,402,1.0,872.38,5,Atlanta
865,05/04/2025,1177,2044,403,1.0,373.64,2,Philadelphia
866,05/04/2025,1026,2049,403,1.0,3383.42,1,Philadelphia
867,05/04/2025,1016,2005,403,2.0,686.05,2,Philadelphia
868,05/04/2025,1116,2093,403,3.0,755.94,6,Philadelphia
869,05/04/2025,1175,2017,403,3.0,463.7,1,Philadelphia
870,05/04/2025,1091,2096,402,1.0,1209.92,2,Atlanta
871,05/04/2025,1103,2002,402,1.0,779.4,3,Atlanta
872,05/04/2025,1186,2016,402,0.0,646.04,2,Atlanta
873,05/04/2025,1150,2064,402,0.0,294.04,1,Atlanta
874,05/04/2025,1093,2091,401,3.0,2717.37,5,Los Angelos
875,05/04/2025,1163,2032,401,0.0,0.0,2,Los Angelos
876,05/04/2025,1169,2013,401,0.0,935.36,3,Los Angelos
877,05/04/2025,1176,2014,404,3.0,1231.5,5,Chicago
878,05/04/2025,1097,2015,403,3.0,2699.88,1,Philadelphia
879,05/04/2025,1179,2019,402,0.0,1867.86,2,Atlanta
880,05/04/2025,1077,2053,401,2.0,976.24,4,Los Angelos
881,05/04/2025,1159,2077,402,3.0,561.83,3,Atlanta
882,05/04/2025,1026,2065,401,2.0,1881.36,4,Los Angelos
883,05/04/2025,1029,2013,404,1.0,0.0,3,Chicago
884,05/04/2025,1155,2025,403,1.0,503.32,5,Philadelphia
885,05/04/2025,1091,2090,404,2.0,171.94,6,Chicago
886,05/04/2025,1041,2005,404,1.0,385.9,4,Chicago
887,05/04/2025,1176,2061,403,1.0,359.86,5,Philadelphia
888,05/04/2025,1000,2001,401,0.0,1649.4,2,Los Angelos
889,05/04/2025,1146,2085,404,1.0,653.81,1,Chicago
890,05/04/2025,1023,2099,401,0.0,1292.64,2,Los Angelos
891,05/04/2025,1065,2082,402,3.0,266.6,6,Atlanta
892,05/04/2025,1075,2033,404,0.0,2508.75,1,Chicago
893,05/04/2025,1025,2022,401,2.0,1073.89,2,Los Angelos
894,05/04/2025,1092,2086,403,3.0,894.1,3,Philadelphia
895,05/04/2025,1189,2014,401,0.0,0.0,2,Los Angelos
896,05/04/2025,1002,2017,402,2.0,0.0,1,Atlanta
897,05/04/2025,1091,2056,403,0.0,1049.44,5,Philadelphia
898,05/04/2025,1095,2043,402,0.0,0.0,2,Atlanta
899,05/04/2025,1102,2051,404,2.0,93.86,3,Chicago
900,05/04/2025,1098,2088,404,3.0,0.0,5,Chicago
901,05/04/2025,1166,2021,401,1.0,0.0,1,Los Angelos
902,05/04/2025,1178,2092,401,1.0,867.98,2,Los Angelos
903,05/04/2025,1026,2053,404,3.0,1830.45,4,Chicago
904,05/04/2025,1046,2078,404,2.0,454.43,3,Chicago
905,05/04/2025,1156,2003,402,3.0,1925.9,4,Atlanta
906,05/04/2025,1124,2014,404,3.0,0.0,3,Chicago
907,05/04/2025,1011,2008,403,2.0,106.54,5,Philadelphia
908,05/04/2025,1003,2090,402,2.0,57.31,6,Atlanta
909,05/04/2025,1132,2066,401,3.0,1548.18,4,Los Angelos
910,05/04/2025,1169,2093,402,3.0,755.94,5,Atlanta
911,05/04/2025,1088,2084,404,1.0,0.0,2,Chicago
912,05/04/2025,1142,2078,401,0.0,568.04,1,Unknown
913,05/04/2025,1164,2020,404,3.0,1879.15,2,Chicago
914,05/04/2025,1042,2009,404,2.0,53.05,6,Chicago
915,05/04/2025,1061,2042,403,0.0,167.61,1,Philadelphia
916,05/04/2025,1129,2028,404,3.0,2551.76,2,Chicago
917,05/04/2025,1060,2010,404,3.0,544.88,3,Chicago
918,05/04/2025,1146,2057,401,3.0,436.98,2,Los Angelos
919,05/04/2025,1114,2040,401,3.0,34.54,1,Los Angelos
920,05/04/2025,1190,2083,401,0.0,2304.48,5,Los Angelos
921,05/04/2025,1103,2052,401,0.0,2193.78,2,Los Angelos
922,05/04/2025,1023,2077,403,1.0,505.65,3,Philadelphia
923,05/04/2025,1167,2085,404,2.0,387.44,5,Chicago
924,05/04/2025,1093,2006,402,3.0,594.0,1,Atlanta
925,05/04/2025,1084,2071,404,2.0,492.13,2,Chicago
926,05/04/2025,1183,2057,401,0.0,873.96,4,Los Angelos
927,05/04/2025,1194,2084,402,0.0,563.7,3,Atlanta
928,05/04/2025,1087,2045,403,2.0,499.42,4,Philadelphia
929,05/04/2025,1179,2013,401,1.0,1683.65,3,Los Angelos
930,05/04/2025,1126,2017,404,0.0,927.4,5,Chicago
931,05/04/2025,1065,2078,402,1.0,127.81,6,Atlanta
932,05/04/2025,1030,2050,402,3.0,186.78,4,Atlanta
933,05/04/2025,1005,2024,403,0.0,621.35,5,Philadelphia
934,05/04/2025,1193,2053,401,0.0,1830.45,2,Los Angelos
935,05/04/2025,1197,2057,404,1.0,1179.85,1,Chicago
936,05/04/2025,1127,2000,401,3.0,969.31,2,Los Angelos
937,05/04/2025,1149,2061,402,1.0,359.86,6,Atlanta
938,05/04/2025,1187,2016,401,3.0,2584.16,1,Los Angelos
939,05/04/2025,1168,2076,403,3.0,2418.21,2,Philadelphia
940,05/04/2025,1107,2077,402,2.0,898.93,3,Atlanta
942,05/04/2025,1034,2017,404,2.0,0.0,1,Chicago
943,05/04/2025,1179,2070,403,1.0,61.52,5,Philadelphia
944,05/04/2025,1051,2026,403,2.0,338.5,2,Philadelphia
945,05/04/2025,1172,2016,402,2.0,516.83,3,Atlanta
946,05/04/2025,1181,2014,403,3.0,246.3,5,Philadelphia
947,05/04/2025,1149,2073,404,2.0,799.09,1,Chicago
948,05/04/2025,1108,2001,401,0.0,412.35,2,Los Angelos
949,05/04/2025,1097,2018,401,0.0,1084.52,4,Los Angelos
950,05/04/2025,1051,2034,402,2.0,217.87,3,Atlanta
952,05/04/2025,1176,2037,402,0.0,720.28,3,Atlanta
953,05/04/2025,1091,2057,401,1.0,786.56,5,Los Angelos
954,05/04/2025,1190,2082,404,1.0,239.94,6,Chicago
955,05/04/2025,1130,2089,403,0.0,413.52,4,Philadelphia
956,05/04/2025,1097,2049,404,2.0,0.0,5,Chicago
957,05/04/2025,1141,2006,401,2.0,0.0,2,Los Angelos
958,05/04/2025,1051,2079,404,1.0,1710.97,1,Chicago
959,05/04/2025,1162,2090,403,1.0,257.9,2,Philadelphia
960,05/04/2025,1198,2092,402,2.0,771.54,6,Atlanta
961,05/04/2025,1114,2022,401,1.0,3020.31,1,Los Angelos
962,05/04/2025,1044,2094,401,3.0,493.35,2,Los Angelos
963,05/04/2025,1010,2054,403,2.0,720.41,3,Philadelphia
964,05/04/2025,1033,2020,403,0.0,751.66,2,Philadelphia
965,05/04/2025,1084,2059,402,0.0,0.0,1,Atlanta
966,05/04/2025,1039,2041,401,2.0,0.0,5,Los Angelos
967,05/04/2025,1125,2073,403,0.0,1997.72,2,Philadelphia
968,05/04/2025,1005,2090,403,1.0,193.43,3,Philadelphia
969,05/04/2025,1047,2066,401,1.0,464.45,5,Los Angelos
970,05/04/2025,1106,2069,404,0.0,464.78,1,Chicago
971,05/04/2025,1089,2028,402,2.0,0.0,2,Atlanta
972,05/04/2025,1084,2046,403,1.0,0.0,4,Philadelphia
973,05/04/2025,1192,2079,404,0.0,950.54,3,Chicago
974,05/04/2025,1029,2085,403,3.0,726.45,4,Philadelphia
975,05/04/2025,1061,2082,402,0.0,533.2,3,Atlanta
976,05/04/2025,1174,2041,404,0.0,804.21,5,Chicago
977,05/04/2025,1098,2032,403,0.0,0.0,6,Philadelphia
979,05/04/2025,1124,2005,403,1.0,1157.71,5,Philadelphia
980,05/04/2025,1082,2065,401,0.0,1411.02,2,Los Angelos
982,05/04/2025,1053,2085,402,3.0,726.45,2,Atlanta
983,05/04/2025,1026,2026,404,0.0,423.12,6,Chicago
984,05/04/2025,1191,2087,402,0.0,477.96,1,Atlanta
985,05/04/2025,1117,2091,403,0.0,1811.58,2,Philadelphia
986,05/04/2025,1022,2009,401,1.0,119.36,3,Los Angelos
987,05/04/2025,1064,2071,401,1.0,1107.29,2,Los Angelos
989,05/04/2025,1161,2051,404,2.0,375.42,5,Chicago
990,05/04/2025,1004,2049,401,0.0,939.84,2,Los Angelos
991,05/04/2025,1164,2092,401,0.0,2893.26,3,Los Angelos
992,05/04/2025,1179,2009,403,0.0,66.31,5,Philadelphia
993,05/04/2025,1074,2087,403,0.0,477.96,1,Philadelphia
994,05/04/2025,1072,2097,404,3.0,842.1,2,Chicago
995,05/04/2025,1101,2084,401,3.0,1127.4,4,Los Angelos
996,05/04/2025,1040,2068,402,1.0,2952.86,3,Atlanta
997,05/04/2025,1191,2050,403,1.0,504.31,4,Philadelphia
998,05/04/2025,1076,2086,403,0.0,2682.3,3,Philadelphia
999,05/04/2025,1141,2071,402,0.0,1230.32,5,Atlanta
1001,05/04/2025,1078,2026,403,1.0,761.62,4,Philadelphia
1002,05/04/2025,1105,2082,402,1.0,239.94,5,Atlanta
1003,05/04/2025,1047,2028,403,1.0,1148.29,2,Philadelphia
1004,05/04/2025,1029,2023,401,3.0,2818.62,1,Los Angelos
1005,05/04/2025,1165,2070,401,2.0,54.69,2,Los Angelos
1006,05/04/2025,1171,2008,403,0.0,133.18,6,Philadelphia
1007,05/04/2025,1050,2092,404,2.0,771.54,1,Chicago
1008,05/04/2025,1091,2016,402,0.0,1292.08,2,Atlanta
1009,05/04/2025,1072,2079,401,1.0,855.49,3,Los Angelos
1010,05/04/2025,1081,2062,404,2.0,495.49,2,Chicago
1011,05/04/2025,1157,2084,403,1.0,253.67,1,Philadelphia
1012,05/04/2025,1144,2072,403,2.0,672.48,5,Philadelphia
1013,05/04/2025,1109,2021,401,2.0,668.33,2,Los Angelos
1014,05/04/2025,1063,2028,404,2.0,510.35,3,Chicago
1015,05/04/2025,1092,2017,403,3.0,1854.8,5,Philadelphia
1016,05/04/2025,1118,2057,403,2.0,699.17,1,Philadelphia
1017,05/04/2025,1124,2070,401,1.0,30.76,2,Los Angelos
1018,05/04/2025,1165,2077,401,2.0,449.46,4,Los Angelos
1019,05/04/2025,1035,2068,402,2.0,1968.58,3,Atlanta
1020,05/04/2025,1187,2080,401,0.0,0.0,4,Los Angelos
1021,05/04/2025,1004,2064,401,3.0,882.12,3,Los Angelos
1022,05/04/2025,1196,2075,402,0.0,2341.92,5,Atlanta
1023,05/04/2025,1141,2033,404,1.0,0.0,6,Chicago
1024,05/04/2025,1093,2050,402,2.0,448.27,4,Atlanta
1025,05/04/2025,1034,2059,401,3.0,1536.15,5,Los Angelos
1026,05/04/2025,1093,2064,401,1.0,793.91,2,Los Angelos
1027,05/04/2025,1157,2087,402,1.0,286.78,1,Atlanta
1028,05/04/2025,1114,2020,402,1.0,676.49,2,Atlanta
1029,05/04/2025,1188,2093,404,2.0,1814.26,6,Chicago
1030,05/04/2025,1010,2028,404,1.0,1148.29,1,Chicago
1031,05/04/2025,1016,2033,403,1.0,2257.88,2,Philadelphia
1032,05/04/2025,1010,2085,402,2.0,387.44,3,Atlanta
1033,05/04/2025,1099,2060,404,0.0,0.0,2,Chicago
1034,05/04/2025,1010,2083,403,0.0,768.16,1,Philadelphia
1035,05/04/2025,1180,2066,403,2.0,1238.54,5,Philadelphia
1036,05/04/2025,1148,2069,402,3.0,697.17,2,Atlanta
1037,05/04/2025,1167,2048,403,0.0,1072.89,3,Philadelphia
1038,05/04/2025,1132,2032,404,1.0,851.04,5,Chicago
1039,05/04/2025,1132,2051,403,2.0,187.71,1,Philadelphia
1040,05/04/2025,1124,2061,401,1.0,0.0,2,Los Angelos
1041,05/04/2025,1112,2021,402,0.0,835.41,4,Atlanta
1042,05/04/2025,1131,2082,403,1.0,239.94,3,Philadelphia
1043,05/04/2025,1038,2023,402,2.0,0.0,4,Atlanta
1044,05/04/2025,1154,2091,401,1.0,3260.84,3,Los Angelos
1045,05/04/2025,1106,2042,401,3.0,1173.27,5,Los Angelos
1046,05/04/2025,1172,2061,404,1.0,719.71,6,Chicago
1047,05/04/2025,1151,2020,404,0.0,1127.49,4,Chicago
1048,05/04/2025,1062,2005,402,1.0,385.9,5,Atlanta
1049,05/04/2025,1034,2080,401,1.0,2996.14,2,Los Angelos
1050,05/04/2025,1014,2021,403,1.0,1503.74,1,Philadelphia
1051,05/04/2025,1132,2051,401,2.0,281.57,2,Los Angelos
1052,05/04/2025,1021,2027,404,3.0,775.83,6,Chicago
1053,05/04/2025,1123,2021,402,3.0,0.0,1,Atlanta
1054,05/04/2025,1153,2018,402,2.0,867.62,2,Atlanta
1055,05/04/2025,1042,2092,403,3.0,1446.63,3,Philadelphia
1056,05/04/2025,1152,2075,401,1.0,2107.73,2,Los Angelos
1057,05/04/2025,1096,2049,402,0.0,939.84,1,Atlanta
1058,05/04/2025,1004,2025,404,1.0,0.0,5,Chicago
1059,05/04/2025,1155,2012,402,3.0,623.19,2,Atlanta
1060,05/04/2025,1157,2076,401,0.0,2418.21,3,Unknown
1061,05/04/2025,1023,2061,402,0.0,199.92,5,Atlanta
1062,05/04/2025,1198,2086,404,3.0,894.1,1,Chicago
1063,05/04/2025,1094,2005,404,1.0,771.8,2,Chicago
1065,05/04/2025,1150,2094,401,3.0,2466.75,3,Los Angelos
1066,05/04/2025,1034,2032,404,1.0,1702.08,4,Chicago
1067,05/04/2025,1021,2036,404,2.0,348.77,3,Chicago
1069,05/04/2025,1133,2000,404,1.0,872.38,6,Chicago
1070,05/04/2025,1176,2040,404,2.0,55.26,4,Chicago
1071,05/04/2025,1027,2019,404,2.0,747.14,5,Chicago
1072,05/04/2025,1066,2068,404,2.0,1968.58,2,Chicago
1073,05/04/2025,1156,2035,404,1.0,0.0,1,Chicago
1074,05/04/2025,1105,2070,404,1.0,0.0,2,Chicago
1075,05/04/2025,1094,2071,404,2.0,984.26,6,Chicago
1076,05/04/2025,1078,2073,403,3.0,499.43,1,Philadelphia
1077,05/04/2025,1188,2017,401,1.0,417.33,2,Los Angelos
1078,05/04/2025,1114,2089,402,0.0,827.04,3,Atlanta
1079,05/04/2025,1054,2065,404,2.0,376.27,2,Chicago
1080,05/04/2025,1140,2078,401,1.0,255.62,1,Los Angelos
1081,05/04/2025,1099,2081,401,0.0,1492.44,5,Los Angelos
1082,05/04/2025,1037,2060,404,0.0,1225.14,2,Chicago
1083,05/04/2025,1016,2033,402,2.0,2007.0,3,Atlanta
1084,05/04/2025,1020,2077,401,3.0,561.83,5,Los Angelos
1085,05/04/2025,1102,2078,403,0.0,142.01,1,Philadelphia
1086,05/04/2025,1198,2022,404,3.0,671.18,2,Chicago
1087,05/04/2025,1002,2025,403,1.0,503.32,4,Philadelphia
1088,05/04/2025,1008,2076,402,1.0,1450.93,3,Atlanta
1089,05/04/2025,1172,2004,403,1.0,834.52,4,Philadelphia
1090,05/04/2025,1167,2000,402,0.0,969.31,3,Atlanta
1091,05/04/2025,1070,2099,404,2.0,1551.17,5,Chicago
1092,05/04/2025,1171,2050,404,1.0,168.1,6,Chicago
1093,05/04/2025,1132,2001,401,0.0,2061.75,4,Los Angelos
1094,05/04/2025,1140,2036,403,2.0,348.77,5,Philadelphia
1095,05/04/2025,1070,2028,402,3.0,2551.76,2,Atlanta
1096,05/04/2025,1103,2073,401,2.0,0.0,1,Los Angelos
1097,05/04/2025,1044,2052,401,0.0,2193.78,2,Los Angelos
1098,05/04/2025,1128,2037,403,0.0,0.0,6,Philadelphia
1100,05/04/2025,1096,2072,404,1.0,378.27,2,Chicago
1101,05/04/2025,1193,2043,404,3.0,2620.35,3,Chicago
1102,05/04/2025,1150,2003,404,0.0,1155.54,2,Chicago
1103,05/04/2025,1066,2008,404,1.0,59.93,1,Chi
1104,05/04/2025,1173,2089,402,2.0,0.0,5,\
1105,05/04/2025,1105,2045,401,2.0,499.42,2,Los Angelos
1106,05/04/2025,1063,2036,401,3.0,653.94,3,Los Angelos
1107,05/04/2025,1172,2095,403,0.0,981.58,5,Philadelphia
1108,05/04/2025,1141,2022,404,2.0,0.0,1,Chicago
1109,05/04/2025,1090,2027,403,1.0,698.25,2,Philadelphia
1110,05/04/2025,1191,2087,402,3.0,955.92,4,Atlanta
1111,05/04/2025,1188,2025,402,1.0,251.66,3,Atlanta
1112,05/04/2025,1067,2026,402,1.0,380.81,4,Atlanta
1113,05/04/2025,1063,2079,403,1.0,1710.97,3,Philadelphia
1115,05/04/2025,1173,2084,404,0.0,281.85,6,Chicago
1116,05/04/2025,1195,2069,401,3.0,697.17,4,Los Angelos
1117,05/04/2025,1095,2079,403,3.0,950.54,5,Philadelphia
1118,05/04/2025,1147,2035,404,1.0,809.99,2,Chicago
1119,05/04/2025,1195,2065,403,3.0,1411.02,1,Philadelphia
1120,05/04/2025,1056,2096,402,0.0,0.0,2,Atlanta
1122,05/04/2025,1128,2044,404,1.0,373.64,1,Chicago
1123,05/04/2025,1117,2015,404,2.0,1619.93,2,Chicago
1124,05/04/2025,1176,2001,401,1.0,371.12,3,Los Angelos
1125,05/04/2025,1097,2074,401,2.0,527.6,2,Los Angelos
1126,05/04/2025,1092,2078,403,1.0,383.43,1,Philadelphia
1127,05/04/2025,1140,2033,402,2.0,1338.0,5,Atlanta
1128,05/04/2025,1120,2078,403,2.0,227.22,2,Philadelphia
1129,05/04/2025,1047,2063,404,1.0,0.0,3,Chicago
1130,05/04/2025,1107,2089,403,2.0,330.82,5,Philadelphia
1131,05/04/2025,1102,2035,404,1.0,1619.98,1,Chicago
1132,05/04/2025,1146,2016,402,0.0,0.0,2,Atlanta
1133,05/04/2025,1184,2034,402,3.0,680.85,4,Atlanta
1134,05/04/2025,1097,2025,402,1.0,1258.29,3,Atlanta
1135,05/04/2025,1121,2001,402,3.0,0.0,4,Atlanta
1136,05/04/2025,1127,2017,403,3.0,0.0,3,Philadelphia
1138,05/04/2025,1025,2088,402,0.0,0.0,6,Atlanta
1139,05/04/2025,1055,2032,404,0.0,945.6,0,Chicago
1140,05/04/2025,1115,2095,403,2.0,0.0,5,Philadelphia
1141,05/04/2025,1092,2046,403,2.0,80.23,2,Philadelphia
1142,05/04/2025,1005,2052,401,2.0,1170.02,1,Los Angelos
1143,05/04/2025,1173,2077,402,1.0,1516.94,2,Atlanta
1144,05/04/2025,1199,2036,403,2.0,871.92,6,Philadelphia
1145,05/04/2025,1172,2065,404,3.0,2822.04,1,Chicago
1146,05/04/2025,1020,2048,403,3.0,1072.89,2,Philadelphia
1147,05/04/2025,1161,2018,402,2.0,1301.42,3,Atlanta
1149,05/04/2025,1020,2020,403,1.0,1014.74,1,Philadelphia
1150,05/04/2025,1080,2040,403,2.0,55.26,5,Philadelphia
1151,05/04/2025,1154,2082,404,2.0,639.84,2,Chicago
1152,05/04/2025,1113,2099,403,3.0,646.32,3,Philadelphia
1153,05/04/2025,1105,2021,402,0.0,835.41,5,Atlanta
1154,05/04/2025,1032,2093,402,2.0,2419.01,1,Atlanta
1155,05/04/2025,1190,2089,401,1.0,0.0,2,Los Angelos
1156,05/04/2025,1042,2050,401,0.0,1120.68,4,Los Angelos
1157,05/04/2025,1016,2060,401,0.0,816.76,3,Los Angelos
1158,05/04/2025,1197,2050,401,0.0,560.34,4,Los Angelos
1159,05/04/2025,1067,2079,402,0.0,1901.08,3,Atlanta
1160,05/04/2025,1167,2049,403,1.0,0.0,5,Philadelphia
1161,05/04/2025,1063,2094,403,3.0,493.35,6,Philadelphia
1162,05/04/2025,1160,2016,402,1.0,1162.87,4,Atlanta
1163,05/04/2025,1007,2004,403,2.0,2225.4,5,Philadelphia
1164,05/04/2025,1121,2059,403,3.0,2048.2,2,Philadelphia
1165,05/04/2025,1034,2089,402,3.0,2481.12,1,Atlanta
1166,05/04/2025,1161,2095,404,2.0,392.63,2,Chicago
1167,05/04/2025,1088,2061,402,0.0,799.68,6,Atlanta
1168,05/04/2025,1113,2039,403,3.0,976.44,1,Philadelphia
1169,05/04/2025,1066,2019,403,0.0,933.93,2,Philadelphia
1170,05/04/2025,1000,2066,402,2.0,412.85,3,Atlanta
1171,05/04/2025,1073,2060,401,3.0,0.0,2,Los Angelos
1172,05/04/2025,1193,2061,403,0.0,199.92,1,Philadelphia
1173,05/04/2025,1196,2055,403,1.0,194.18,5,Philadelphia
1174,05/04/2025,1001,2070,403,1.0,61.52,2,Philadelphia
1175,05/04/2025,1105,2071,404,3.0,615.16,3,Chicago
1176,05/04/2025,1063,2020,404,3.0,375.83,5,Chicago
1177,05/04/2025,1056,2033,401,3.0,836.25,1,L
1178,05/04/2025,1160,2030,403,2.0,271.95,2,Philadelphia
1179,05/04/2025,1166,2095,403,3.0,1472.37,4,Philadelphia
1180,05/04/2025,1048,2008,402,1.0,0.0,3,Atlanta
1181,05/04/2025,1074,2014,404,3.0,738.9,4,Chicago
1182,05/04/2025,1069,2089,404,1.0,372.17,3,Chicago
1183,05/04/2025,1082,2002,402,0.0,1732.0,5,Atlanta
1184,05/04/2025,1136,2002,402,0.0,1732.0,6,Atlanta
1185,05/04/2025,1072,2034,402,3.0,0.0,4,Atlanta
1186,05/04/2025,1186,2001,402,0.0,824.7,5,Atlanta
1187,05/04/2025,1038,2001,404,1.0,0.0,2,Chicago
1188,05/04/2025,1087,2053,403,3.0,2440.6,1,Philadelphia
1189,05/04/2025,1095,2059,401,2.0,1638.56,2,Los Angelos
1190,05/04/2025,1020,2096,402,0.0,2688.72,6,Atlanta
1191,05/04/2025,1068,2099,404,0.0,1938.96,1,Chicago
1192,05/04/2025,1139,2060,402,1.0,1102.63,2,Atlanta
1193,05/04/2025,1064,2048,401,0.0,715.26,3,Los Angelos
1194,05/04/2025,1196,2091,402,3.0,0.0,2,Atlanta
1195,05/04/2025,1197,2056,402,0.0,1049.44,1,Atlanta
1196,05/04/2025,1050,2058,401,1.0,1800.22,5,Los Angelos
1197,05/04/2025,1121,2049,403,2.0,751.87,2,Philadelphia
1198,05/04/2025,1040,2080,401,0.0,1664.52,3,Los Angelos
1199,05/04/2025,1064,2061,403,1.0,179.93,5,Philadelphia
1200,05/04/2025,1092,2006,402,0.0,198.0,1,Atlanta
1201,05/04/2025,1060,2081,404,2.0,1193.95,2,Chicago
1202,05/04/2025,1003,2021,403,0.0,2506.23,4,Philadelphia
1203,05/04/2025,1101,2031,401,0.0,1130.6,3,Los Angelos
1204,05/04/2025,1148,2088,404,1.0,0.0,4,Chicago
1205,05/04/2025,1095,2098,401,1.0,2451.22,3,Los Angelos
1206,05/04/2025,1040,2063,401,2.0,883.94,5,Los Angelos
1207,05/04/2025,1194,2080,401,0.0,1664.52,6,Los Angelos
1208,05/04/2025,1091,2082,402,0.0,0.0,4,Atlanta
1209,05/04/2025,1032,2062,402,2.0,1981.95,5,Atlanta
1210,05/04/2025,1142,2082,403,3.0,799.8,2,Philadelphia
1211,05/04/2025,1187,2024,401,3.0,372.81,1,Los Angelos
1212,05/04/2025,1091,2092,402,2.0,385.77,2,Atlanta
1213,05/04/2025,1010,2062,404,2.0,990.98,6,Chicago
1214,05/04/2025,1138,2089,404,1.0,744.34,1,Chicago
1215,05/04/2025,1145,2023,403,2.0,1503.26,2,Philadelphia
1216,05/04/2025,1187,2059,403,1.0,1843.38,3,Philadelphia
1217,05/04/2025,1017,2067,402,3.0,0.0,2,Atlanta
1218,05/04/2025,1075,2033,403,3.0,836.25,1,Philadelphia
1219,05/04/2025,1000,2099,404,1.0,2326.75,5,Chicago
1220,05/04/2025,1004,2079,403,1.0,0.0,2,Philadelphia
1221,05/04/2025,1082,2092,401,3.0,0.0,3,Los Angelos
1222,05/04/2025,1048,2067,404,1.0,785.56,5,Chicago
1223,05/04/2025,1156,2036,403,3.0,0.0,1,Philadelphia
1224,05/04/2025,1164,2041,401,0.0,804.21,2,Los Angelos
1225,05/04/2025,1133,2084,401,0.0,0.0,4,Los Angelos
1226,05/04/2025,1033,2022,401,1.0,604.06,3,Los Angelos
1227,05/04/2025,1027,2062,402,0.0,1238.72,4,Atlanta
1228,05/04/2025,1008,2073,404,3.0,1498.29,3,Chicago
1229,05/04/2025,1134,2079,403,0.0,950.54,5,Philadelphia
1230,05/04/2025,1093,2028,401,0.0,1275.88,6,Los Angelos
1231,05/04/2025,1053,2083,404,0.0,2304.48,4,Chicago
1232,05/04/2025,1119,2081,401,2.0,0.0,5,Los Angelos
1233,05/04/2025,1142,2095,404,2.0,1177.9,2,Chicago
1234,05/04/2025,1181,2007,403,0.0,583.39,1,Philadelphia
1235,05/04/2025,1187,2009,403,0.0,265.24,2,Philadelphia
1236,05/04/2025,1055,2066,401,0.0,2580.3,6,Los Angelos
1237,05/04/2025,1185,2029,404,1.0,12.16,1,Chicago
1238,05/04/2025,1049,2067,402,1.0,261.86,2,Atlanta
1239,05/04/2025,1142,2095,404,0.0,1963.16,3,Chicago
1240,05/04/2025,1196,2081,403,3.0,746.22,2,Philadelphia
1241,05/04/2025,1179,2085,404,0.0,242.15,1,Chicago
1242,05/04/2025,1042,2023,404,2.0,2254.9,5,Chicago
1243,05/04/2025,1168,2020,404,2.0,601.33,2,Chicago
1244,05/04/2025,1080,2070,403,2.0,0.0,3,Philadelphia
1245,05/04/2025,1105,2097,404,2.0,673.68,5,Chicago
1246,05/04/2025,1155,2030,402,3.0,509.91,1,Atlanta
1247,05/04/2025,1196,2070,403,2.0,27.34,2,Philadelphia
1248,05/04/2025,1115,2057,404,0.0,1747.92,4,Chicago
1249,05/04/2025,1185,2004,403,0.0,2781.75,3,Philadelphia
1250,05/04/2025,1132,2017,403,0.0,0.0,4,Philadelphia
1251,05/04/2025,1076,2028,402,2.0,1020.7,3,Atlanta
1252,05/04/2025,1005,2098,403,1.0,3268.3,5,Philadelphia
1253,05/04/2025,1024,2004,404,2.0,1483.6,6,Chicago
1254,05/04/2025,1039,2017,403,2.0,370.96,4,Philadelphia
1255,05/04/2025,1149,2031,402,2.0,904.48,5,Atlanta
1256,05/04/2025,1076,2011,404,1.0,737.53,2,Chicago
1257,05/04/2025,1187,2009,403,3.0,198.93,1,Philadelphia
1258,05/04/2025,1044,2062,401,2.0,495.49,2,Los Angelos
1259,05/04/2025,1009,2093,404,0.0,0.0,6,Chicago
1260,05/04/2025,1199,2007,403,2.0,1400.14,1,Philadelphia
1261,05/04/2025,1111,2053,401,1.0,3294.81,2,Los Angelos
1262,05/04/2025,1191,2083,401,3.0,768.16,3,Los Angelos
1263,05/04/2025,1013,2039,401,2.0,1562.3,2,Los Angelos
1264,05/04/2025,1138,2072,402,2.0,672.48,1,Atlanta
1265,05/04/2025,1128,2089,402,1.0,744.34,5,Atlanta
1266,05/04/2025,1012,2086,404,3.0,2682.3,2,Chicago
1267,05/04/2025,1192,2076,401,1.0,1450.93,3,Los Angelos
1268,05/04/2025,1110,2037,404,1.0,324.13,5,Chicago
1270,05/04/2025,1146,2095,401,3.0,1963.16,2,Los Angelos
1271,05/04/2025,1067,2010,404,3.0,0.0,4,Chicago
1272,05/04/2025,1198,2089,402,1.0,744.34,3,Atlanta
1273,05/04/2025,1123,2071,402,3.0,1845.48,4,Atlanta
1274,05/04/2025,1101,2083,402,1.0,2074.03,3,Atlanta
1275,05/04/2025,1062,2009,403,3.0,66.31,5,Philadelphia
1276,05/04/2025,1082,2087,401,0.0,318.64,6,Los Angelos
1277,05/04/2025,1171,2052,404,2.0,0.0,4,Chicago
1278,05/04/2025,1089,2024,403,2.0,298.25,5,Philadelphia
1279,05/04/2025,1152,2083,401,2.0,1843.58,2,Los Angelos
1280,05/04/2025,1043,2044,404,1.0,373.64,1,Chicago
1281,05/04/2025,1112,2005,402,1.0,0.0,2,Atlanta
